"entity_ID","LGM_ice","mean_consensus_full_class_1","mean_consensus_full_class_10","mean_consensus_full_class_11","mean_consensus_full_class_12","mean_consensus_full_class_2","mean_consensus_full_class_3","mean_consensus_full_class_4","mean_consensus_full_class_5","mean_consensus_full_class_6","mean_consensus_full_class_7","mean_consensus_full_class_8","mean_consensus_full_class_9","n_consensus_full_class_1","n_consensus_full_class_10","n_consensus_full_class_11","n_consensus_full_class_12","n_consensus_full_class_2","n_consensus_full_class_3","n_consensus_full_class_4","n_consensus_full_class_5","n_consensus_full_class_6","n_consensus_full_class_7","n_consensus_full_class_8","n_consensus_full_class_9"
10555,0,5.69376,0.00034,1.14649,0.63953,0.32939,1.23074,12.27644,25.1815,36.42415,16.26334,0.09274,0.73013,1382526,1382526,1382526,1382526,1382526,1382526,1382526,1382526,1382526,1382526,1382526,1382526
10556,0,15.17037,0.00118,0.11526,2.28033,1.98354,18.45179,25.51127,0.30564,4.97727,28.54895,1.11369,1.54635,1926605,1926605,1926605,1926605,1926605,1926605,1926605,1926605,1926605,1926605,1926605,1926605
10557,342.048195,5.89365,0.00073,2.13195,1.10466,8.78346,3.93305,18.71246,32.29643,9.47643,17.29834,0.1363,0.23673,2508126,2508126,2508126,2508126,2508126,2508126,2508126,2508126,2508126,2508126,2508126,2508126
10558,119.75771,0.98271,6e-04,0.19366,3.33264,48.37834,0.81836,8.40777,0.17135,2.19706,34.86765,0.45864,0.18829,622257,622257,622257,622257,622257,622257,622257,622257,622257,622257,622257,622257
10559,0,0.76324,0.01121,0.81613,5.66707,18.26957,1.03046,10.64504,0.28171,6.33347,51.58434,3.6081,0.97675,291984,291984,291984,291984,291984,291984,291984,291984,291984,291984,291984,291984
10560,1101.18833,0.04328,0.00159,0.60442,1.12384,66.28829,0.32606,9.13091,1.36027,7.25946,12.53294,1.11031,0.22384,1589458,1589458,1589458,1589458,1589458,1589458,1589458,1589458,1589458,1589458,1589458,1589458
10561,91920.835512,0.02591,0.13279,6.79434,1.00699,54.50975,2.22921,7.19683,8.27075,8.86044,9.88847,0.90237,0.16422,4494251,4494251,4494251,4494251,4494251,4494251,4494251,4494251,4494251,4494251,4494251,4494251
10562,0,0.00693,0.00288,0.58642,1.16294,45.04206,2.0823,16.66477,6.27369,2.45635,24.59276,0.90606,0.24337,10183409,10183409,10183409,10183409,10183409,10183409,10183409,10183409,10183409,10183409,10183409,10183409
10563,375989.318005,0.18521,0.80949,16.75895,2.12396,5.47036,7.53634,9.2645,26.9803,9.79704,19.57416,1.24103,0.26741,5882341,5882341,5882341,5882341,5882341,5882341,5882341,5882341,5882341,5882341,5882341,5882341
10564,4322.03746,0.68739,10.25519,11.56815,13.7941,1.18677,1.87875,1.69388,11.68728,32.15174,6.73128,1.05024,0,45162,45162,45162,45162,45162,45162,45162,45162,45162,45162,45162,45162
10566,1322880.658236,29.46809,0.15882,2.0084,2.93396,0.00047,1.31645,31.23395,2.94759,8.85272,20.66304,0.27199,0.12106,1348691,1348691,1348691,1348691,1348691,1348691,1348691,1348691,1348691,1348691,1348691,1348691
10567,18895.313052,0.4213,5.71966,38.77823,0.2781,0.00603,0.01851,0.31852,13.90584,26.44791,14.03644,0.00184,0.06521,901012,901012,901012,901012,901012,901012,901012,901012,901012,901012,901012,901012
10568,0,0.01458,0.00387,2.60279,1.85751,3.80617,7.76023,6.39784,16.7194,9.71333,47.28775,3.39593,0.45504,1557638,1557638,1557638,1557638,1557638,1557638,1557638,1557638,1557638,1557638,1557638,1557638
10569,58301.115174,0.04453,0.45125,25.26916,1.91281,1.59885,0.8068,8.71427,49.05758,10.38634,1.40464,0.21939,0.14647,1281435,1281435,1281435,1281435,1281435,1281435,1281435,1281435,1281435,1281435,1281435,1281435
10570,48512.34426,0.00169,0.08755,23.76407,0.2324,3.22276,11.49979,5.86705,40.07379,5.92369,8.94828,0.15868,0.22581,1168840,1168840,1168840,1168840,1168840,1168840,1168840,1168840,1168840,1168840,1168840,1168840
10571,0,25.45262,0.00024,0.13557,1.11628,1.17049,16.77358,31.727,0.06891,3.19076,18.89616,0.438,1.03531,186390,186390,186390,186390,186390,186390,186390,186390,186390,186390,186390,186390
10572,852.34762,2.01562,0.00059,0.22798,1.87689,0.00357,8.21708,9.58598,5.35823,3.66979,68.13212,0.03775,0.87743,44293,44293,44293,44293,44293,44293,44293,44293,44293,44293,44293,44293
10573,0,0,0.15421,1.04206,90.00467,0.45794,0.15888,0.51402,0.14486,0.96729,2.61682,2.40654,0,214,214,214,214,214,214,214,214,214,214,214,214
10574,0,0.07026,0,92.26649,0.05489,0.13486,0.12304,0.33738,3.76924,0.278,2.84959,0.00097,0.11796,3074575,3074575,3074575,3074575,3074575,3074575,3074575,3074575,3074575,3074575,3074575,3074575
10575,38250.994963,5.79476,0.11764,4.63066,1.3272,0.00036,6.54665,19.81047,2.39246,8.90821,49.97205,0.29098,0.21584,496019,496019,496019,496019,496019,496019,496019,496019,496019,496019,496019,496019
10576,7892.22248,1.77555,18.7656,21.87864,18.86878,0.09129,0.51805,3.95297,3.04996,25.34598,3.58682,0.67856,0,24241,24241,24241,24241,24241,24241,24241,24241,24241,24241,24241,24241
10577,3607.876062,39.01311,0.00148,2.19878,1.06605,0.00439,1.44315,36.76815,5.22042,3.13581,10.38774,0.64736,0.11441,703709,703709,703709,703709,703709,703709,703709,703709,703709,703709,703709,703709
10579,0,0.03102,3e-05,1.72977,0.19375,11.99982,16.58582,41.59485,12.82502,6.35673,8.31557,0.23066,0.03188,1486969,1486969,1486969,1486969,1486969,1486969,1486969,1486969,1486969,1486969,1486969,1486969
10580,12533538.259332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10581,0,8.45644,0.00059,2.71313,0.12431,0.0492,0.03071,11.18397,62.48997,8.32114,6.07883,0.00151,0.53617,414770,414770,414770,414770,414770,414770,414770,414770,414770,414770,414770,414770
10582,0,12.73098,0,0.02593,1.1575,0.02617,23.63487,24.12487,0.44939,5.76237,31.37369,0.12634,0.59174,195500,195500,195500,195500,195500,195500,195500,195500,195500,195500,195500,195500
10585,924346.673076,6.15427,4.99344,14.48093,3.90423,0.01697,0.60254,24.95861,33.93207,9.44415,0.34396,0.86994,0.00622,4007090,4007090,4007090,4007090,4007090,4007090,4007090,4007090,4007090,4007090,4007090,4007090
10586,0,0.17266,0,0.10072,74.07914,0.09353,0,1.61871,0,6.53237,0,1.02158,0,139,139,139,139,139,139,139,139,139,139,139,139
10587,0,0.79886,0.00031,0.2046,0.91414,25.94626,2.49975,17.25314,13.17034,1.26684,37.44287,0.29178,0.23491,221481,221481,221481,221481,221481,221481,221481,221481,221481,221481,221481,221481
10588,0,2.12226,0,0,34.28966,0.37429,0.76677,8.01505,0.34295,16.29906,4.78621,0.12915,0,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
10589,0,17.20811,0.55794,6.41185,0.98613,0.00028,10.78478,24.89845,0.85463,5.43272,31.22692,0.07864,1.56631,144868,144868,144868,144868,144868,144868,144868,144868,144868,144868,144868,144868
10590,0,0.55335,0.18808,0.08779,14.78116,10.00705,2.98302,7.10221,0.45338,18.00128,25.57962,0.66421,0,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121
10593,0,0.14933,0.001,0.43301,4.32749,5.59146,0.91774,3.74353,3.41065,0.96573,76.36928,3.43635,0.65284,177173,177173,177173,177173,177173,177173,177173,177173,177173,177173,177173,177173
10594,0,0.00155,9e-05,0.03757,0.46665,1.20137,9.61816,41.4825,18.87863,0.98862,27.08192,0.08679,0.15054,137856,137856,137856,137856,137856,137856,137856,137856,137856,137856,137856,137856
10596,0,2.33811,0,12.66105,0.27823,0,6.43574,12.01164,0.03895,5.80885,53.35972,0.02049,7.02892,60717,60717,60717,60717,60717,60717,60717,60717,60717,60717,60717,60717
10599,36668.926209,6.55196,0.00183,0.27268,0.68946,0.00137,8.63726,19.23568,0.02218,0.82978,62.82304,0.32746,0.60633,405465,405465,405465,405465,405465,405465,405465,405465,405465,405465,405465,405465
10600,186760.051909,6.34974,0.00021,6.12851,2.96726,0.00075,10.62972,22.51507,0.04093,2.07052,48.31428,0.47181,0.50374,399261,399261,399261,399261,399261,399261,399261,399261,399261,399261,399261,399261
10601,0,0.66255,0.00332,0.42126,4.44088,73.52909,0.56998,3.85667,0.13649,1.5295,13.97965,0.83702,0.02287,27071,27071,27071,27071,27071,27071,27071,27071,27071,27071,27071,27071
10605,51.768323,0,3.31034,0,81.64828,0,0,5.30345,0.27586,9.44138,0,0,0,145,145,145,145,145,145,145,145,145,145,145,145
10606,1808291.485512,48.65954,4.30293,8.20303,4.94003,0.00208,0.9442,20.82473,5.59065,4.75774,1.18289,0.4168,0.08434,1905580,1905580,1905580,1905580,1905580,1905580,1905580,1905580,1905580,1905580,1905580,1905580
10607,83171.041065,26.92639,0.02439,6.15867,6.41322,0.00099,0.3819,29.56309,7.49573,15.18848,6.93837,0.76147,0.14979,688266,688266,688266,688266,688266,688266,688266,688266,688266,688266,688266,688266
10608,851.03783,2.77838,0,8.3314,0.53869,0.00898,21.93556,6.81047,1.37819,1.1433,55.03839,0.01454,2.01471,175801,175801,175801,175801,175801,175801,175801,175801,175801,175801,175801,175801
10609,0,0.12619,0,0.13686,7.28909,4.0676,13.63414,18.73523,7.51364,0.61676,47.4842,0.17163,0.21729,31865,31865,31865,31865,31865,31865,31865,31865,31865,31865,31865,31865
10610,0,0.0023,6e-05,0.25235,0.57589,27.38454,2.34221,23.43584,6.92084,3.70479,33.86693,1.41849,0.13559,1952313,1952313,1952313,1952313,1952313,1952313,1952313,1952313,1952313,1952313,1952313,1952313
10611,0,0.00212,0.00096,2.35431,0.73449,7.91018,4.04765,32.16701,14.87298,1.2398,36.38151,0.16026,0.1657,1830343,1830343,1830343,1830343,1830343,1830343,1830343,1830343,1830343,1830343,1830343,1830343
10612,0,0.00295,0.00133,0.324,1.07696,7.1528,3.31856,27.29619,8.72473,3.06289,47.73161,0.29546,1.05391,1147845,1147845,1147845,1147845,1147845,1147845,1147845,1147845,1147845,1147845,1147845,1147845
10613,0,0.01235,0.00046,0.1232,1.52326,81.92373,0.38958,5.66674,1.76006,1.03125,6.3418,1.20202,0.02655,4509102,4509102,4509102,4509102,4509102,4509102,4509102,4509102,4509102,4509102,4509102,4509102
10614,0,0.00415,0.03207,0.32599,1.70648,17.64893,4.91756,11.01052,6.99422,9.87639,46.17372,0.54449,0.78095,743807,743807,743807,743807,743807,743807,743807,743807,743807,743807,743807,743807
10615,0,0.00658,0.00415,0.07986,1.40649,62.52646,0.51683,5.58157,14.32748,1.22202,13.24872,0.95233,0.11058,8202,8202,8202,8202,8202,8202,8202,8202,8202,8202,8202,8202
10616,0,4e-05,4e-05,0.03005,0.06204,12.07689,16.43971,59.45831,7.28671,0.02769,4.48432,0.08365,0.0207,728579,728579,728579,728579,728579,728579,728579,728579,728579,728579,728579,728579
10617,49884.024093,25.24764,0.06472,4.74434,1.07112,0.10047,1.01448,17.21234,29.39881,8.41865,10.26942,0.03473,2.42423,596904,596904,596904,596904,596904,596904,596904,596904,596904,596904,596904,596904
10619,0,0.1377,0.00016,0.04909,2.61916,25.19663,4.55112,14.38764,8.89787,1.18662,42.41251,0.48901,0.09135,218177,218177,218177,218177,218177,218177,218177,218177,218177,218177,218177,218177
10620,0,0,0.25833,0.38333,90.70833,0.7,0,0.225,0,0.20833,1.13333,2.95833,0,120,120,120,120,120,120,120,120,120,120,120,120
10622,83644.991106,5.64258,0.44493,0.07457,0.72642,6.75484,2.56529,22.55802,7.83887,12.25614,40.49809,0.26503,0.40546,1738465,1738465,1738465,1738465,1738465,1738465,1738465,1738465,1738465,1738465,1738465,1738465
10625,0,6.75645,0.48738,7.65824,1.13221,0.00092,9.16906,24.96603,0.39746,4.77671,43.50554,0.26157,0.89502,1318082,1318082,1318082,1318082,1318082,1318082,1318082,1318082,1318082,1318082,1318082,1318082
10626,6731.424056,2.10723,0.11239,16.12488,0.64935,0.32504,2.62267,6.68515,3.60092,17.26173,48.87095,0.06348,1.58456,1629051,1629051,1629051,1629051,1629051,1629051,1629051,1629051,1629051,1629051,1629051,1629051
10628,0,7.90048,0.00524,0.11838,2.13992,8.23896,1.67957,21.51571,4.75852,0.75672,50.54848,0.62682,1.72794,1888522,1888522,1888522,1888522,1888522,1888522,1888522,1888522,1888522,1888522,1888522,1888522
10631,0,0,1.18868,0.96226,93.09434,0.49057,0,0,0,0.20755,0,4.15094,0,53,53,53,53,53,53,53,53,53,53,53,53
10632,30980.238213,0.06097,0.20096,15.62775,1.33178,16.01801,2.90124,12.89312,25.99486,6.66344,17.30155,0.26726,0.74064,265338,265338,265338,265338,265338,265338,265338,265338,265338,265338,265338,265338
10634,1991.196398,0.00022,0.25142,86.03537,0.30349,0.00744,0.00018,0.54944,12.48222,0.17307,0.06526,0.00827,0.12572,331767,331767,331767,331767,331767,331767,331767,331767,331767,331767,331767,331767
10635,236204.401728,1.89024,7.52306,2.86636,10.39718,15.45816,3.99431,21.24573,11.60453,19.56373,5.1556,0.256,0.04152,523487,523487,523487,523487,523487,523487,523487,523487,523487,523487,523487,523487
10636,0,0.0014,0,0.21734,0.60673,45.36014,8.06483,23.08331,4.95781,0.94196,16.15096,0.51053,0.09002,546850,546850,546850,546850,546850,546850,546850,546850,546850,546850,546850,546850
10637,25688.75229,3.40418,0.0032,0.01256,1.38147,0.38908,63.16818,13.36531,0.02461,2.90666,7.20874,0.05432,8.08704,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991,19991
10639,47037.042211,17.47766,0.00148,0.09775,0.16908,0.03209,0.79344,13.22749,15.10966,40.54621,11.9701,0.00665,0.57795,404888,404888,404888,404888,404888,404888,404888,404888,404888,404888,404888,404888
10640,0,0.01884,0,0.72664,16.62053,37.87159,4.96002,8.92657,2.12226,0.3837,26.35794,1.96348,0.03037,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601,2601
10641,0,0.00498,0.00048,0.11966,0.65485,69.7506,0.46182,8.04472,6.31255,2.16722,11.01669,1.40537,0.06381,402840,402840,402840,402840,402840,402840,402840,402840,402840,402840,402840,402840
10644,59.701801,0.24316,0.00018,0.05121,1.38243,53.06468,1.12043,4.79552,0.10998,0.64652,37.94493,0.34637,0.29254,60618,60618,60618,60618,60618,60618,60618,60618,60618,60618,60618,60618
10646,0,0.06266,0.00036,12.83057,0.30541,0.92353,4.63597,3.8327,44.97893,21.68771,10.53515,0.03445,0.2266,899248,899248,899248,899248,899248,899248,899248,899248,899248,899248,899248,899248
10647,0,0,0,0.00276,0.20825,0.30243,2.38222,48.61952,12.49204,12.19484,23.07104,0.72691,0.01888,24677,24677,24677,24677,24677,24677,24677,24677,24677,24677,24677,24677
10650,46724.057328,33.49652,0.00364,2.62622,0.41207,0.0014,0.55394,31.49974,6.09759,12.12272,12.53347,0.47472,0.18516,829936,829936,829936,829936,829936,829936,829936,829936,829936,829936,829936,829936
10654,0,4.87517,0.01201,16.01627,2.31694,0.00601,0.29444,9.85176,23.12734,6.16436,33.12118,0.08682,4.1414,13154,13154,13154,13154,13154,13154,13154,13154,13154,13154,13154,13154
10655,0,8.03174,0,7.01256,0.35549,0.00077,12.79632,15.4499,0.00955,1.34675,52.53908,0.04288,2.40756,227563,227563,227563,227563,227563,227563,227563,227563,227563,227563,227563,227563
10656,0,3.13282,0.00527,0.0695,4.08214,1.96946,8.98289,8.90193,0.20719,9.59774,57.50507,0.35172,5.17889,7597,7597,7597,7597,7597,7597,7597,7597,7597,7597,7597,7597
10657,32487.884752,1.6883,0.00015,11.36614,4.59802,0.001,3.5381,4.93115,0.01511,4.548,66.65688,0.61261,2.02806,88986,88986,88986,88986,88986,88986,88986,88986,88986,88986,88986,88986
10658,0,0.00082,0.00383,70.6379,1.24772,0.01516,0.00402,0.31745,13.86895,13.00957,0.53326,0.33858,0.05269,25601,25601,25601,25601,25601,25601,25601,25601,25601,25601,25601,25601
10659,0,0.12473,1e-04,0.34341,2.44089,23.98344,0.43303,12.04179,0.10212,3.98468,52.61602,3.24089,0.67176,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800,59800
10662,0,0.052,0,0.384,37.18,0.376,0.088,2.612,0.952,7.368,7.012,1.548,0,250,250,250,250,250,250,250,250,250,250,250,250
10663,10701.929962,0.03796,0.07667,2.36402,1.05446,54.76403,0.25914,6.00512,4.64591,5.87374,23.7722,0.75602,0.39708,290216,290216,290216,290216,290216,290216,290216,290216,290216,290216,290216,290216
10664,0,0.00038,0.00359,95.05274,0.73689,0.01221,7e-05,0.01972,0.17732,0.11683,3.5924,0.01102,0.27652,1207440,1207440,1207440,1207440,1207440,1207440,1207440,1207440,1207440,1207440,1207440,1207440
10665,7744.033502,13.78685,5.17526,0.64773,0.11084,28.87516,8.04013,20.69902,5.04591,8.5678,8.93273,0.10138,0.01552,174382,174382,174382,174382,174382,174382,174382,174382,174382,174382,174382,174382
10666,0,0.91937,0.00182,0.01505,1.73483,13.50323,1.15125,14.45044,0.01005,5.6818,61.16178,0.53983,0.83305,24780,24780,24780,24780,24780,24780,24780,24780,24780,24780,24780,24780
10667,0,0.00216,0.00038,0.00614,0.55674,92.50981,0.09146,0.45245,0.04402,0.09706,5.55211,0.65926,0.03177,29148,29148,29148,29148,29148,29148,29148,29148,29148,29148,29148,29148
10668,0,8e-05,7e-05,57.38704,0.54653,0.00705,0.00208,4.91689,11.40589,15.06011,10.53083,0.07189,0.06305,146743,146743,146743,146743,146743,146743,146743,146743,146743,146743,146743,146743
10669,0,2e-04,1e-05,14.48441,0.61725,2.31686,1.60233,16.15635,24.07184,10.33917,30.33838,0.05427,0.03524,1335127,1335127,1335127,1335127,1335127,1335127,1335127,1335127,1335127,1335127,1335127,1335127
10670,31.242413,0.29209,0,0.97642,9.15141,2.33308,3.70673,1.50979,21.61794,46.55705,12.15727,1.7006,0,22007,22007,22007,22007,22007,22007,22007,22007,22007,22007,22007,22007
10672,335928.4273,27.22064,0.00149,5.86701,8.31064,0,5.20173,43.93666,4.13127,0.69902,2.54801,1.82437,0.26722,903780,903780,903780,903780,903780,903780,903780,903780,903780,903780,903780,903780
10673,0,17.68395,0.00645,0.41533,4.19692,7.74942,4.26491,20.30916,1.32623,7.12188,27.83111,5.68192,3.41513,194882,194882,194882,194882,194882,194882,194882,194882,194882,194882,194882,194882
10674,1599.559812,6.4277,0,0.09775,31.86098,0,0.10889,8.55913,4.88073,43.20334,4.45505,0.29932,0.09572,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949,3949
10675,11190.984021,2.47828,0.03114,12.49337,0.58643,8e-04,8.59799,9.61646,0.23159,2.5447,61.69913,0.0315,1.68459,913413,913413,913413,913413,913413,913413,913413,913413,913413,913413,913413,913413
10679,0,0.00599,0.00148,0.2966,3.61226,6.76001,1.15701,10.43674,9.40073,1.11292,65.09674,1.78972,0.33735,12859,12859,12859,12859,12859,12859,12859,12859,12859,12859,12859,12859
10680,0,24.71682,0.00062,0.06084,1.25594,2.6175,7.69037,32.75367,0.11645,4.66889,23.58766,0.7297,1.80521,211110,211110,211110,211110,211110,211110,211110,211110,211110,211110,211110,211110
10681,49146.277944,6.34306,0.00161,9.81542,0.95212,0.00043,7.94821,14.33186,0.03377,3.343,52.51643,0.07301,4.62813,661242,661242,661242,661242,661242,661242,661242,661242,661242,661242,661242,661242
10683,0,0.00584,6e-05,0.36566,2.81462,9.97297,8.76198,29.07224,11.28347,1.09728,35.92548,0.32065,0.39535,282345,282345,282345,282345,282345,282345,282345,282345,282345,282345,282345,282345
10685,0,0.01708,0,0.19826,3.81788,17.17734,10.25261,38.55002,6.81249,0.51084,19.03841,3.57069,0.06404,40584,40584,40584,40584,40584,40584,40584,40584,40584,40584,40584,40584
10686,4312774.445963,0.01361,88.90287,7.09366,1.49307,0.00018,2e-05,0.13338,0.56202,1.79015,0.00115,0.01347,0,9522364,9522364,9522364,9522364,9522364,9522364,9522364,9522364,9522364,9522364,9522364,9522364
10688,437.675515,3.56484,3e-05,10.01712,2.75211,0.03164,7.95935,18.77329,10.8478,3.8119,40.60993,0.14566,1.50212,176946,176946,176946,176946,176946,176946,176946,176946,176946,176946,176946,176946
10689,0,0.00046,2e-04,97.22015,0.78185,0.00035,0.00322,0.00133,0.34884,0.24884,0.24354,0.00289,1.14976,105392,105392,105392,105392,105392,105392,105392,105392,105392,105392,105392,105392
10690,60.055908,2.00307,0.00046,0.02927,1.15144,49.99671,1.44444,12.95708,0.03114,4.06583,27.97324,0.10757,0.22452,132348,132348,132348,132348,132348,132348,132348,132348,132348,132348,132348,132348
10691,0,0.00082,0.00019,0.10768,0.378,8.32776,12.6924,49.59555,13.21596,0.13037,15.03113,0.46451,0.05144,291402,291402,291402,291402,291402,291402,291402,291402,291402,291402,291402,291402
10693,0,0.04613,0,0.27411,3.07893,3.86784,0.25253,5.17416,0.16843,5.26262,77.38822,4.19257,0.29074,33687,33687,33687,33687,33687,33687,33687,33687,33687,33687,33687,33687
10694,0,3.58657,0.00081,17.18119,4.69555,23.23985,5.30969,6.30183,9.68817,5.803,6.99238,0.59443,1.80062,21005,21005,21005,21005,21005,21005,21005,21005,21005,21005,21005,21005
10695,0,0,0,0,100,0,0,0,0,0,0,0,0,18,18,18,18,18,18,18,18,18,18,18,18
10697,0,1.11037,0.00021,0.19135,1.36373,49.42681,0.87828,12.35155,0.06259,1.97871,32.13619,0.42857,0.07279,135613,135613,135613,135613,135613,135613,135613,135613,135613,135613,135613,135613
10698,0,0.25438,0.00018,7.14535,1.09014,0.00027,11.43109,3.00642,0.01169,0.45403,73.80079,0.06276,2.7334,158884,158884,158884,158884,158884,158884,158884,158884,158884,158884,158884,158884
10700,23928.401769,29.58626,0.00027,3.56429,0.69542,0.01122,1.50913,11.20076,13.17677,25.80298,14.19489,0.02863,0.2337,352310,352310,352310,352310,352310,352310,352310,352310,352310,352310,352310,352310
10701,110369.272412,0.62365,0.00012,0.03556,3.61913,0.05319,4.70717,3.12525,0.11653,11.26886,73.69168,0.05505,2.70205,228501,228501,228501,228501,228501,228501,228501,228501,228501,228501,228501,228501
10702,0,0.02742,0.00185,2.83193,0.96736,2.26585,2.83381,6.34209,3.42694,1.3094,78.93557,0.16404,0.90961,3368283,3368283,3368283,3368283,3368283,3368283,3368283,3368283,3368283,3368283,3368283,3368283
10703,121268.411323,0.34972,0.00608,0.01136,1.14019,0.04108,11.34955,2.94189,0.08569,8.8317,73.27783,0.01324,1.94916,143693,143693,143693,143693,143693,143693,143693,143693,143693,143693,143693,143693
10704,72793.297071,0.44351,0,0.02359,0.43927,0.02026,1.59033,3.94392,0.56382,12.8856,79.5837,0.02917,0.47836,227622,227622,227622,227622,227622,227622,227622,227622,227622,227622,227622,227622
10706,73208.335158,38.09456,0.00197,2.34458,2.77636,0.00044,1.12179,44.78742,5.86913,1.80831,2.58075,0.46096,0.14318,1652431,1652431,1652431,1652431,1652431,1652431,1652431,1652431,1652431,1652431,1652431,1652431
